Australian Bureau of Statistics

"2016 Census - Counting Employed Persons, Place of Work (POW)"
"LGA (UR) by LGA (POW)"
"Counting: Persons Aged 15 Years and Over Place of Work"

Filters:
"Default Summation","Persons Aged 15 Years and Over Place of Work"

"Counting","LGA (UR)","LGA (POW)","Count",
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Queenscliffe (B)",0
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","South Gippsland (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Southern Grampians (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Stonnington (C)",29
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Strathbogie (S)",25
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Surf Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Swan Hill (RC)",37
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Wangaratta (RC)",8
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Warrnambool (C)",5
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Wellington (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Whitehorse (C)",24
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Whittlesea (C)",41
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Wodonga (C)",6
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Wyndham (C)",60
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Yarra (C)",54
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Yarra Ranges (S)",12
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Yarriambiack (S)",8
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Unincorporated Vic",10
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","No Fixed Address (Vic.)",2099
"Persons Aged 15 Years and Over Place of Work","Greater Bendigo (C)","Migratory - Offshore - Shipping (Vic.)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Alpine (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Ararat (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Ballarat (C)",6
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Banyule (C)",134
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Bass Coast (S)",15
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Baw Baw (S)",35
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Bayside (C)",1078
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Benalla (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Boroondara (C)",929
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Brimbank (C)",210
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Buloke (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Campaspe (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Cardinia (S)",347
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Casey (C)",2883
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Central Goldfields (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Colac-Otway (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Corangamite (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Darebin (C)",178
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","East Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Frankston (C)",1245
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Gannawarra (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Glen Eira (C)",1486
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Glenelg (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Golden Plains (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Greater Bendigo (C)",5
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Greater Dandenong (C)",19496
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Greater Geelong (C)",17
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Greater Shepparton (C)",3
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Hepburn (S)",13
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Hobsons Bay (C)",163
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Horsham (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Hume (C)",209
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Indigo (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Kingston (C)",7040
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Knox (C)",2236
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Latrobe (C)",35
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Loddon (S)",9
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Macedon Ranges (S)",8
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Manningham (C)",278
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Mansfield (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Maribyrnong (C)",163
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Maroondah (C)",598
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Melbourne (C)",5510
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Melton (C)",72
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Mildura (RC)",6
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Mitchell (S)",9
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Moira (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Monash (C)",7176
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Moonee Valley (C)",100
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Moorabool (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Moreland (C)",137
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Mornington Peninsula (S)",475
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Mount Alexander (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Moyne (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Murrindindi (S)",10
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Nillumbik (S)",24
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Northern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Port Phillip (C)",1084
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Pyrenees (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Queenscliffe (B)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","South Gippsland (S)",5
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Southern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Stonnington (C)",1415
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Strathbogie (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Surf Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Swan Hill (RC)",6
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Wangaratta (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Warrnambool (C)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Wellington (S)",11
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Whitehorse (C)",1385
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Whittlesea (C)",147
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Wodonga (C)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Wyndham (C)",153
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Yarra (C)",905
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Yarra Ranges (S)",311
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Yarriambiack (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Unincorporated Vic",3
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","No Fixed Address (Vic.)",2295
"Persons Aged 15 Years and Over Place of Work","Greater Dandenong (C)","Migratory - Offshore - Shipping (Vic.)",0
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Alpine (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Ararat (RC)",12
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Ballarat (C)",306
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Banyule (C)",85
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Bass Coast (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Baw Baw (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Bayside (C)",49
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Benalla (RC)",7
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Boroondara (C)",210
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Brimbank (C)",855
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Buloke (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Campaspe (S)",11
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Cardinia (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Casey (C)",42
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Central Goldfields (S)",13
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Colac-Otway (S)",339
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Corangamite (S)",45
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Darebin (C)",97
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","East Gippsland (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Frankston (C)",23
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Gannawarra (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Glen Eira (C)",59
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Glenelg (S)",10
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Golden Plains (S)",567
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Greater Bendigo (C)",50
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Greater Dandenong (C)",117
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Greater Geelong (C)",78907
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Greater Shepparton (C)",19
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Hepburn (S)",12
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Hobsons Bay (C)",982
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Horsham (RC)",7
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Hume (C)",582
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Indigo (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Kingston (C)",103
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Knox (C)",79
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Latrobe (C)",22
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Loddon (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Macedon Ranges (S)",32
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Manningham (C)",52
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Mansfield (S)",11
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Maribyrnong (C)",459
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Maroondah (C)",30
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Melbourne (C)",4955
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Melton (C)",316
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Mildura (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Mitchell (S)",18
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Moira (S)",5
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Monash (C)",250
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Moonee Valley (C)",200
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Moorabool (S)",150
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Moreland (C)",106
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Mornington Peninsula (S)",44
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Mount Alexander (S)",7
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Moyne (S)",23
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Murrindindi (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Nillumbik (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Northern Grampians (S)",9
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Port Phillip (C)",613
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Pyrenees (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Queenscliffe (B)",804
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","South Gippsland (S)",5
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Southern Grampians (S)",23
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Stonnington (C)",203
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Strathbogie (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Surf Coast (S)",2203
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Swan Hill (RC)",3
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Wangaratta (RC)",16
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Warrnambool (C)",34
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Wellington (S)",18
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Whitehorse (C)",153
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Whittlesea (C)",136
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Wodonga (C)",9
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Wyndham (C)",2751
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Yarra (C)",487
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Yarra Ranges (S)",21
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Yarriambiack (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Unincorporated Vic",39
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","No Fixed Address (Vic.)",4944
"Persons Aged 15 Years and Over Place of Work","Greater Geelong (C)","Migratory - Offshore - Shipping (Vic.)",5
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Alpine (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Ararat (RC)",3
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Ballarat (C)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Banyule (C)",9
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Bass Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Baw Baw (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Bayside (C)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Benalla (RC)",74
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Boroondara (C)",12
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Brimbank (C)",12
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Buloke (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Campaspe (S)",640
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Cardinia (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Casey (C)",6
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Central Goldfields (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Colac-Otway (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Corangamite (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Darebin (C)",11
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","East Gippsland (S)",8
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Frankston (C)",3
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Gannawarra (S)",5
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Glen Eira (C)",3
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Glenelg (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Golden Plains (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Greater Bendigo (C)",53
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Greater Dandenong (C)",20
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Greater Geelong (C)",9
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Greater Shepparton (C)",23887
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Hepburn (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Hobsons Bay (C)",8
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Horsham (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Hume (C)",32
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Indigo (S)",5
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Kingston (C)",4
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Knox (C)",11
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Latrobe (C)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Loddon (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Macedon Ranges (S)",10
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Manningham (C)",10
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Mansfield (S)",12
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Maribyrnong (C)",6
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Maroondah (C)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Melbourne (C)",79
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Melton (C)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Mildura (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Mitchell (S)",72
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Moira (S)",573
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Monash (C)",19
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Moonee Valley (C)",5
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Moorabool (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Moreland (C)",16
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Mornington Peninsula (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Mount Alexander (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Moyne (S)",4
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Murrindindi (S)",5
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Nillumbik (S)",3
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Northern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Port Phillip (C)",12
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Pyrenees (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Queenscliffe (B)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","South Gippsland (S)",6
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Southern Grampians (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Stonnington (C)",4
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Strathbogie (S)",152
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Surf Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Swan Hill (RC)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Towong (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Wangaratta (RC)",26
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Warrnambool (C)",3
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Wellington (S)",10
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","West Wimmera (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Whitehorse (C)",13
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Whittlesea (C)",9
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Wodonga (C)",4
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Wyndham (C)",16
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Yarra (C)",11
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Yarra Ranges (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Yarriambiack (S)",0
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Unincorporated Vic",5
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","No Fixed Address (Vic.)",864
"Persons Aged 15 Years and Over Place of Work","Greater Shepparton (C)","Migratory - Offshore - Shipping (Vic.)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Alpine (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Ararat (RC)",11
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Ballarat (C)",1386
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Banyule (C)",8
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Bass Coast (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Baw Baw (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Bayside (C)",5
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Benalla (RC)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Boroondara (C)",15
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Brimbank (C)",49
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Buloke (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Campaspe (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Cardinia (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Casey (C)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Central Goldfields (S)",68
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Colac-Otway (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Corangamite (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Darebin (C)",12
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","East Gippsland (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Frankston (C)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Gannawarra (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Glen Eira (C)",8
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Glenelg (S)",3
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Golden Plains (S)",8
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Greater Bendigo (C)",70
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Greater Dandenong (C)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Greater Geelong (C)",28
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Greater Shepparton (C)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Hepburn (S)",3137
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Hindmarsh (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Hobsons Bay (C)",21
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Horsham (RC)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Hume (C)",53
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Indigo (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Kingston (C)",9
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Knox (C)",5
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Latrobe (C)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Loddon (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Macedon Ranges (S)",270
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Manningham (C)",3
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Mansfield (S)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Maribyrnong (C)",15
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Maroondah (C)",0
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Melbourne (C)",230
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Melton (C)",28
"Persons Aged 15 Years and Over Place of Work","Hepburn (S)","Mildura (RC)",0
